c 1283 C3      11 29 06.50  08 59 18.90 IC 0699                   6190   3  1.56 -20.59 10.86 -12.28  2.58  6235   8 481  514  4.49 0.53   5.6   12.9  9.92 -0.93
c 1284 F       11 29 11.50  57 08 18.60 NGC 3683A                 2395   2  1.15 -19.68  6.37 -08.51  5.73  2428   2 257  274 14.43 0.88  11.2   26.0  9.61  3.24
c 1285         11 29 59.40  63 13 24.10 SHOC330                   1059   1  0.16 -14.05  6.93 -09.17  4.30  1058  14  73  120  1.69 0.44   5.0    7.6  7.96  1.03
c 1286 NRF     11 30 02.60  09 16 59.20 NGC 3705                  1171   2  1.85 -18.22   ---    ---  3.17  1092   6 200  359 25.45 0.56  38.7   94.2  9.17  9.17
c 1287         11 30 17.30  58 08 02.00 CGCG 291-076              1447   7  0.73 -16.93  8.64 -10.22  3.16  1446   2  85  111  4.85 0.31  18.6   27.5  8.69  0.05
c 1288         11 30 27.70  36 44 14.30 Mrk 0424                  1947   2  0.53 -17.18  8.40 -09.41  2.67  1933   3 103  118  1.31 0.27   5.8    8.0  8.37 -0.03
c 1289 C1      11 31 03.70  54 24 29.30 ASK 236854                5685   1  0.49 -17.08  6.43 -09.01  1.71  5674  31  91  163  0.54 0.20   3.3    5.4  8.93  2.50
c 1290         11 31 07.41  35 35 23.00 KUG 1128+358              1882   2  0.80 -16.84  8.61 -09.91  2.79  1898   5 133  167  2.85 0.33   8.4   14.6  8.69  0.08
c 1291 A1      11 31 08.90  13 34 13.40 ASK 433348                1019   3  0.40 -13.31  6.77 -09.29  1.09  1015   5  50   69  0.28 0.08   5.1    6.1  7.15  0.38
c 1292         11 31 09.54  36 36 02.50 KUG 1128+368              1971   2  0.74 -17.47  8.70 -09.78  2.61  1989   5  99  113  0.75 0.26   3.8    4.8  8.16 -0.54
c 1293 C3      11 31 32.10 -02 18 33.00 UGC 6510                  4742   3  1.22 -21.85 10.31    ---  2.60  4746   1 104  137 10.60 0.28  37.0   65.5 10.06 -0.25
c 1294         11 31 41.10  03 29 16.80 NGC 3716                  6626   2  1.41 -21.23 10.95 -12.22  1.02  6648   4 290  304  0.65 0.16   4.1    6.1  9.14 -1.81
c 1296 A1      11 31 44.60  34 20 00.20 UGC 6512                  1871   4  0.58 -17.87  8.69 -09.56  1.81  1866   1 154  178  8.14 0.22  37.9   60.0  9.13  0.44
c 1297 F       11 31 57.80 -02 55 27.40 CGCG 012-003              1564   1  0.89 -18.33  8.17    ---  2.77  1595   9 225  267  3.90 0.42   6.9   15.6  8.68  0.51
c 1298         11 31 59.08  40 14 00.90 KUG 1129+405              1607   1  0.29 -15.74  7.66 -09.29  1.88  1599   3  61   82  0.91 0.16   8.0   10.2  8.05  0.39
c 1299         11 32 01.90  14 36 38.80 KUG 1129+148              1123   2  0.69 -14.96  7.78 -09.82  1.97  1123   4 126  142  1.08 0.22   5.4    8.1  7.82  0.04
c 1300         11 32 02.40  36 41 52.70 UGC 6517                  2497   5  1.01 -18.66  9.50 -10.46  2.91  2494   2 237  260  6.35 0.43  13.4   23.5  9.28 -0.22
c 1301 NC1F    11 32 02.10  57 22 51.70 SBS 1129+576              1561   3  0.09 -15.53   ---    ---  4.56  1561   1  98  134 15.33 0.49  32.9   56.3  9.26  9.26
c 1302 C3      11 32 13.40  00 49 09.40 NGC 3719                  5857   5  1.13 -21.12 10.69 -11.59  2.62  5865   4 367  400  6.96 0.48  11.7   22.7 10.06 -0.63
c 1303         11 32 20.30  53 54 16.00 UGC 6518                  2819   2  0.91 -18.59  9.36 -10.00  4.09  2819   4 196  211  3.77 0.55   5.2   10.9  9.16 -0.20
c 1304 C1      11 32 28.10  62 30 26.20 UGC 6520                  3622   2  1.45 -19.74 10.39 -12.18  4.98  3651   4 298  320  6.01 0.82   7.0   11.5  9.59 -0.80
c 1305         11 32 39.50  35 19 42.20 UGC 6526                  1848   2  0.78 -17.80  8.76 -09.70  4.09  1850  16 185  241  2.92 0.59   4.9    8.7  8.68 -0.08
c 1306         11 32 44.00  02 28 24.80 PGC 1228108               1027   8  0.45 -14.10  7.15 -09.37  2.75  1026   4  29   71  1.49 0.22  12.6   16.5  7.89  0.73
c 1307         11 33 06.10  01 29 28.90 2dFGRS N444Z258           4272   1  0.40 -16.40  6.14 -09.30  2.20  4254  35 102  186  0.50 0.28   3.4    3.7  8.64  2.50
c 1308 NF      11 33 20.20  63 16 45.70 UGC 6534                  1264   2  0.74 -17.75   ---    ---  5.78  1269   3 154  188 12.80 0.74  15.3   29.6  9.00  9.00
c 1309         11 33 40.52  61 53 16.80 NGC 3725                  3311   2  1.32 -19.82 10.21 -11.59  2.66  3322   4 157  177  2.13 0.33   7.1   10.5  9.05 -1.16
c 1310         11 33 41.60  49 35 57.20 ASK 219382                3056   2  0.42 -15.52  7.42 -08.90  2.50  3056   8 134  169  1.94 0.30   6.0   11.0  8.94  1.52
c 1311         11 33 45.30 -03 26 13.20 CGCG 012-022              1636   9  0.42 -17.06  8.56 -09.85  3.03  1608   1 141  156 10.90 0.35  26.2   50.1  9.13  0.57
c 1312         11 33 50.10  14 49 28.20 2MASX J11335011+1449313   1117   2  0.72 -14.20  7.36 -09.52  1.37  1137   7  80  102  0.34 0.13   4.6    4.6  7.33 -0.03
c 1313         11 33 51.50  34 45 04.10 ASK 535108                1854  10  0.49 -14.71  7.41 -09.40  3.26  1825   3 112  123  1.37 0.33   4.2    6.6  8.34  0.93
c 1314 C3      11 33 59.20  49 03 43.40 IC 0708                   9480   3  1.47 -21.78 11.27 -12.39  4.51  9471   5 394  408  2.21 0.82   3.6    4.0  9.98 -1.29
c 1316         11 34 19.50  13 19 19.10 IC 2934                   1199   3  0.31 -16.00  7.72 -09.12  2.69  1195   3  66  107  3.67 0.26  18.6   27.9  8.40  0.68
c 1317         11 34 56.50  16 14 52.50 PGC 4548254               1139   3  1.06 -13.52  7.26 -09.74  2.03  1104   7 112  133  0.30 0.22   4.3    2.3  7.25 -0.01
c 1319         11 35 18.40  04 57 17.20 PGC 1275866               1415   4  0.68 -13.76  6.58 -09.97  2.58  1409   9  69  110  1.15 0.25   6.5    8.9  8.04  1.46
c 1322         11 35 49.90  35 20 06.90 UGC 6570                  1611   2  1.13 -17.99  9.33 -09.93  2.77  1609   7 100  121  1.15 0.28   4.5    6.9  8.16 -1.17
c 1323         11 36 26.50  58 11 28.90 UGC 6575                  1210   4  0.82 -17.24  8.67 -09.74  4.32  1215   3 213  245 10.72 0.63  13.0   28.2  8.88  0.21
c 1324         11 36 33.40  36 24 37.20 NGC 3755                  1578   5  0.98 -18.07  9.27 -10.55  2.63  1568   1 260  292 26.51 0.42  41.0  103.5  9.50  0.23
c 1325 N       11 36 36.90  00 49 00.70 UGC 6578                  1097   1  0.16 -16.18  6.22 -08.89  2.65  1100   2  85  122  4.93 0.27  21.5   33.4  8.46  2.24
c 1326         11 36 48.00  54 17 36.80 NGC 3756                  1285   3  1.23 -19.21  9.79 -10.72  3.75  1288   1 282  309 18.93 0.61  33.1   49.9  9.18 -0.61
c 1327 C3      11 36 58.00  55 09 43.40 NGC 3759A                 5752   4  1.26 -20.92 10.67 -11.01  3.65  5754  11  66  121  1.97 0.37   7.0   10.8  9.50 -1.17
c 1328         11 37 37.00  16 33 22.30 UGC 6594                  1039   3  0.83 -16.24  8.44 -10.53  3.14  1037   2 154  183  7.80 0.39  18.4   33.3  8.61  0.17
c 1330 N       11 37 51.00  56 08 31.00 UGC 6596                  2253   1  0.39 -17.07   ---    ---  3.91  2279   3 155  175  5.43 0.48   9.9   18.4  9.13  9.13
c 1332         11 38 02.10  35 12 12.90 UGC 6603                  1623   3  0.65 -17.44  8.56 -10.68  2.70  1621   1 176  196  7.30 0.35  17.1   33.7  8.97  0.41
c 1334         11 38 17.30  00 36 48.10 ASK 373928                 947   2  0.52 -14.19  7.31 -09.50  2.90   947   4  30   49  0.49 0.19   6.2    5.1  7.32  0.01
c 1335         11 38 35.70  57 52 26.90 Mrk 1450                   950   2 -0.31 -15.43  6.84 -08.33  2.09   930  26  28  124  0.41 0.22   5.5    6.2  7.24  0.40
c 1337         11 38 51.50  43 09 56.30 UGC6611                   1190   4  0.60 -15.90  8.08 -09.70  2.82  1196   4 157  191  4.24 0.36  10.3   19.9  8.47  0.39
c 1338         11 39 01.10  01 20 11.60 ASK 73694                 1587   2  0.20 -15.11  7.58 -09.24  2.40  1557  14  93  150  1.15 0.27   5.9    8.2  8.13  0.55
c 1340         11 39 21.30  58 16 07.30 NGC 3795A                 1138   6  0.72 -16.61   ---    ---  3.81  1145   1 107  132 11.01 0.41  27.3   46.2  8.84  8.84
c 1341         11 39 22.30  56 16 14.30 NGC 3780                  2391   2  1.44 -19.60 10.33 -12.05  4.90  2392   9 300  366 14.16 0.87  10.6   27.6  9.59 -0.74
c 1342 NC1F    11 39 43.96  31 54 38.60 NGC 3786                  2562   2  1.58 -19.61   ---    ---  3.77  2689   7 487  529 12.04 0.80   8.1   23.9  9.62  9.62
c 1343         11 40 18.50  09 00 35.50 IC 0719                   1833   2  1.44 -18.77  9.97 -10.81  1.54  1873   7 297  353  3.56 0.27  10.7   22.2  8.78 -1.19
c 1345         11 40 56.70  14 04 27.10 ASK 433748                 896   5  0.77 -14.41  7.56 -09.75  2.17   902   9 111  143  1.17 0.24   5.0    8.5  7.67  0.11
c 1346         11 40 58.80  11 28 16.10 NGC 3810                   990   2  1.29 -19.23  9.95 -10.58  2.69   991   1 255  285 33.57 0.42  53.6  129.7  9.20 -0.74
c 1347 NF      11 41 07.50  32 25 37.20 KUG 1138+327              1803   2  0.10 -16.15   ---    ---  3.03  1817  10  80  135  1.84 0.33   7.6   11.2  8.47  8.47
c 1348 NF      11 41 16.90  36 32 42.70 NGC 3813                  1337   2  1.30 -19.02   ---    ---  2.92  1463   2 290  328 20.52 0.49  26.2   68.3  9.33  9.33
c 1349 C1A1    11 41 29.80  32 20 59.50 Mrk 0746                  1804   2  0.31 -16.69  7.94 -09.16  3.05  1816   4 129  185  8.38 0.38  20.6   40.0  9.12  1.18
c 1350 C3      11 41 39.30  24 48 01.80 NGC 3815                  3700   2  1.31 -19.94 10.30 -11.09  2.82  3710   8 353  396  5.72 0.51   7.8   17.8  9.58 -0.72
c 1351         11 41 39.70  15 57 56.50 UGC 6653                  3224   2  1.55 -19.07 10.20 -10.52  1.05  3203   9 329  358  1.10 0.18   4.7    9.6  8.74 -1.46
c 1352         11 42 19.00  14 59 46.30 UGC 6669                  1029   2 -0.39 -14.58  7.02 -09.56  2.24  1021   1  68   87  4.68 0.19  30.8   42.0  8.37  1.35
c 1354         11 42 26.30  51 35 52.70 UGC 6667                   979   4  0.90 -16.62  8.87 -11.14  3.13   974   2 180  198  6.52 0.41  13.5   25.8  8.47 -0.40
c 1357         11 42 44.86  52 46 46.40 NGC 3824                  5632   2  1.78 -20.53 10.93 -11.22  1.93  5645  10 495  536  2.37 0.41   6.0    9.0  9.56 -1.37
c 1359         11 43 26.99  11 23 54.30 PGC 1393002                905   2  0.41 -14.46  7.24 -09.29  1.84   899   7  73   97  0.57 0.17   4.8    6.0  7.34  0.10
c 1360         11 43 27.00  60 40 34.90 UGC 6691                  1283  16  0.54 -15.28  7.84 -09.99  4.58  1282   3 116  143  5.18 0.51  10.1   17.4  8.61  0.77
c 1361         11 43 31.10  55 28 44.00 UGC 6685                   979   4  0.64 -15.26  7.67 -10.33  3.58   966   3 143  164  3.26 0.42   7.7   12.6  8.17  0.50
c 1362 C1      11 43 32.70  31 27 28.40 UGC 6684                  1815   2  0.58 -16.95  8.38 -09.37  2.94  1808  18 106  168  1.44 0.35   4.8    7.9  8.36 -0.03
c 1363 C3      11 43 34.70  08 56 32.80 IC 0724                   5971   3  1.57 -21.45 11.18 -12.67  2.84  5956   4 516  529  2.68 0.60   3.9    6.8  9.66 -1.52
c 1365         11 44 04.90  60 07 11.20 NGC 3835                  2443   2  1.36 -19.69 10.29 -10.72  2.94  2455   4 405  429  4.57 0.56   8.6   12.8  9.12 -1.17
c 1366         11 44 10.60 -03 40 07.60 ASK 10816                 1206   3  0.51 -14.50  6.80 -10.85  1.92  1206   7  62  111  1.31 0.19   9.9   14.3  7.96  1.17
c 1368         11 44 14.80  55 02 05.90 NGC 3846A                 1426   3  1.32 -17.16  8.71 -09.82  4.04  1424   4 127  168  6.09 0.49  12.7   22.2  8.78  0.07
c 1371 NZ      11 44 52.10  57 52 24.60 CGCG 292-024              1294  30  0.51 -15.90   ---    ---  3.87  1294   7  43   74  0.85 0.31   6.1    5.5  7.84  7.84
c 1372 N       11 45 06.70  09 30 09.10 PGC 4001338               4030   3  0.30 -16.57  6.79 -09.52  1.79  3997  14 140  170  0.39 0.21   3.0    3.0  8.48  1.69
c 1373 C1      11 45 22.10  09 09 43.60 ASK 273153                2978  24  0.44 -13.06  7.77 -09.95  2.71  2924  13  86  164  2.48 0.32   8.6   16.2  9.01  1.24
c 1374 C3      11 45 30.00  09 43 44.00 CGCG 068-056              6409   3  1.46 -19.53 10.31 -12.04  2.00  6401  17 386  477  4.77 0.40   7.8   19.8  9.97 -0.34
c 1375         11 45 35.60  55 53 12.80 NGC 3850                  1159   6  0.76 -16.62  8.23 -09.84  4.35  1154   2 177  190  6.17 0.56   7.9   17.7  8.60  0.37
c 1376         11 45 36.90  31 17 58.40 IC 2957                   1785   2  1.30 -17.50  9.33 -09.84  2.72  1811   8 103  154  2.31 0.31   8.6   13.8  8.57 -0.77
c 1377         11 45 45.60  10 49 28.50 NGC 3869                  3001   3  1.57 -19.98 10.64 -12.61  1.87  3055  11 215  242  0.76 0.27   3.5    4.6  8.54 -2.10
c 1378 C3      11 45 58.70  58 32 06.70 PGC 36687                 1386   4  0.81 -16.09  8.28 -09.85  2.59  1378   8  97  128  1.15 0.27   5.1    7.4  8.02 -0.25
c 1380 R       11 46 07.80  47 29 41.10 NGC 3877                   906   4  1.70 -18.08  9.99 -10.82  2.03   895   1 338  364 15.31 0.36  31.9   68.2  8.77 -1.22
c 1381         11 46 12.40  10 35 43.90 CGCG 068-062              3068   3  0.54 -18.67  9.09 -09.88  3.06  3048  26 105  268  3.03 0.46   9.1   15.9  9.13  0.04
c 1383         11 46 34.10  55 49 17.00 PGC 2515483               1079   2  0.45 -14.11  7.22 -09.65  2.58  1070   6  58   71  0.40 0.20   3.1    3.3  7.34  0.12
c 1385         11 47 00.70 -00 17 39.10 UM 452                    1468   1  0.81 -17.76   ---    ---  2.21  1447   4  76   89  0.48 0.19   3.9    4.1  7.68  7.68
c 1387 NC3ZP   11 47 06.30  13 42 24.50 UGC 6758                  3118  54  0.79 -19.43  9.68    ---  2.92  3103   3 182  211  5.68 0.39  12.0   23.8  9.42 -0.26
c 1389         11 47 34.40  55 58 02.00 NGC 3888                  2394   3  1.35 -19.98 10.19 -10.59  5.54  2393   6 284  321 10.18 0.92   7.9   18.0  9.45 -0.74
c 1391         11 47 45.30  59 53 12.00 2MASX J11474525+5953112   1281   1  0.64 -16.29  8.21 -09.51  4.78  1256  16 172  223  2.53 0.66   4.5    6.7  8.27  0.07
c 1393         11 48 00.20  04 29 17.30 UGC 6771                  5949   3  1.45 -21.15 10.90 -12.37  1.39  5959  16 324  396  1.90 0.25   6.5   12.4  9.51 -1.39
c 1394 C3      11 48 03.40  30 21 33.50 NGC 3891                  6289   2  1.37 -21.78 11.07 -10.51  2.47  6287   5 412  458  8.71 0.48  11.2   28.3 10.22 -0.85
c 1395         11 48 10.60 -01 59 20.80 2dFGRS N240Z166           1540   3  0.15 -14.90  7.17 -09.07  3.39  1530  12  92  151  2.29 0.39   7.1   11.6  8.41  1.25
c 1396         11 48 12.80  13 12 33.70 IC 0735                   3149   2  0.74 -18.59  9.23 -10.19  2.69  3164   2 192  217  6.45 0.36  17.5   28.5  9.49  0.27
c 1397         11 48 50.40 -02 01 56.00 UGC 6780                  1716   2  0.85 -18.32  8.64 -09.95  3.17  1726   1 225  246 23.25 0.46  43.6   81.0  9.52  0.88
c 1398         11 48 55.50  47 34 57.60 ASK 348043                 962   3  0.58 -14.54  7.22 -09.38  3.60   958  28  46  147  1.27 0.40   5.3    8.6  7.75  0.53
c 1399 C1      11 49 08.50  27 05 08.80 PGC 4562228               1654  58  0.97 -14.85  7.86 -10.73  3.02  1796   2 427  456 14.42 0.60  18.8   38.3  9.35  1.49
c 1401 C1      11 49 23.60  26 44 29.60 UGC 6791                  1834   4  1.01 -17.65  9.12 -10.52  3.30  1851   6 214  245  4.35 0.48   7.2   14.9  8.86 -0.26
c 1402 NF      11 49 41.50  48 25 33.60 NGC 3906                   956   2  0.91 -17.09   ---    ---  3.10   961   1  41   64  3.72 0.23  28.4   31.1  8.22  8.22
c 1403         11 50 04.40  26 28 45.20 NGC 3899                  1792   3  1.08 -18.74  9.64 -10.50  2.48  1785   6 208  249  4.29 0.36  10.0   19.9  8.82 -0.82
c 1404         11 50 12.30  42 04 28.10 UGC 6805                  1158   2  0.84 -16.64  8.61 -09.89  1.31  1145  24 110  182  0.59 0.16   4.3    7.2  7.57 -1.04
c 1406         11 50 38.90  55 21 13.90 NGC 3913                   948   5  1.00 -17.27  8.87 -11.14  4.73   948   1  44   67  9.02 0.36  40.1   47.6  8.59 -0.28
c 1407 N       11 50 39.80  25 31 34.90 KUG 1148+258A             1823   2  0.58 -15.85  8.07 -09.89  2.32  1822   3 175  194  2.82 0.30   7.8   15.2  8.65  0.58
c 1408 NF      11 50 55.99  14 35 41.40 CGCG 097-163               992   2 -0.04 -15.22   ---    ---  1.81  1004   2  47   88  3.12 0.16  30.7   41.6  8.18  8.18
c 1412 R       11 51 45.80  38 00 53.70 NGC 3930                   921   3  0.86 -17.15  8.61 -10.42  3.28   918   1 153  175 19.82 0.40  43.4   80.9  8.90  0.30
c 1413         11 51 47.60  48 40 59.20 NGC 3928                   972   4  1.13 -17.92  9.36 -10.19  4.69   984   5  80  123  5.09 0.48  12.6   20.1  8.38 -0.99
c 1414         11 51 53.70  53 05 58.20 ASK 186073                1124   3  0.27 -14.52  7.41 -09.58  1.89  1126   6  38   59  0.31 0.14   4.7    4.4  7.28 -0.13
c 1415 N       11 51 58.10  61 55 54.00 ASK 156312                2523   1  0.01 -17.33   ---    ---  3.34  2524  12 153  191  1.62 0.43   4.6    6.5  8.70  8.70
c 1416         11 52 01.90  13 52 43.20 CGCG 068-079               957  11  1.03 -14.51  7.44 -09.54  2.68   974   3  84   99  1.28 0.25   6.2    8.6  7.77  0.33
c 1417 C1      11 52 02.04  16 48 34.80 NGC 3933                  3705   3  1.27 -19.69 10.15 -10.61  3.59  3708   9 279  356  9.23 0.62  11.3   25.3  9.79 -0.36
c 1418 NRF     11 52 04.80  52 06 27.00 UGC 6840                  1018   2  0.50 -14.90   ---    ---  4.19  1018   1 142  164 10.20 0.50  18.6   33.9  8.71  8.71
c 1420 NC1F    11 52 32.00 -03 40 17.30 UGCA 249                  1647   1  0.67 -17.96   ---    ---  3.17  1649   6  52  150  6.21 0.36  23.0   44.8  8.91  8.91
c 1422         11 52 37.20 -02 28 09.90 UGC 6850                  1040   1 -0.44 -15.98  7.12 -08.22  2.69  1053   1  65   93  4.58 0.24  26.3   35.0  8.39  1.27
c 1423         11 52 39.10  50 02 16.00 UGC 6849                  1006   5  0.61 -15.53  8.06 -11.57  4.11  1005   4  70  113  3.73 0.41  13.1   18.0  8.26  0.20
c 1425         11 53 14.10 -03 24 32.20 PGC 125787                1242   2  0.38 -15.45  7.35 -09.13  2.70  1243  30  60  145  0.56 0.30   4.1    4.5  7.62  0.27
c 1426 A1      11 54 01.60  16 43 24.00 PGC 166116                 983   2 -0.43 -13.59  7.04 -09.45  2.76   973   4  35   57  0.84 0.19   7.8    8.6  7.59  0.54
c 1427 A1      11 54 04.40  30 06 34.60 PGC 4301309                980  10  0.18 -13.61  6.76 -09.41  3.56   971   2  69   85  2.38 0.30  10.4   13.3  8.03  1.28
c 1428         11 54 07.60 -03 40 56.40 CGCG 012-113              1455   2  0.49 -16.32  7.79 -09.38  4.49  1453  12  81  121  1.34 0.46   4.5    5.5  8.14  0.34
c 1429         11 54 12.30  00 08 11.80 IC 0745                   1135   1  0.67 -17.40  8.58 -09.40  2.45  1132  21  40  120  0.77 0.25   5.5    8.2  7.68 -0.90
c 1430 NF      11 54 13.10  50 53 34.50 ASK 219863                4109   1  0.06 -16.59   ---    ---  2.45  4127  17 112  157  0.82 0.28   3.8    5.2  8.83  8.83
c 1431         11 54 25.00 -02 19 10.40 UGC 6879                  2392   4  1.06 -19.72  9.52 -10.78  2.64  2385   3 224  259  7.14 0.39  17.2   29.9  9.29 -0.23
c 1432 C1      11 54 33.70  58 22 01.30 NGC 3958                  3316   3  1.59 -19.79 10.54 -12.67  4.49  3337  25 352  470  5.48 0.90   6.9   10.7  9.48 -1.05
c 1434         11 54 58.70  58 29 37.00 NGC 3963                  3186   5  1.25 -20.42 10.49 -10.70  4.81  3186   2 130  164 15.77 0.57  24.1   47.3  9.89 -0.60
c 1436         11 55 04.90  01 43 11.30 CGCG 012-116              1299   2  0.51 -16.21  7.97 -09.43  3.48  1299  15 129  183  2.20 0.44   5.1    9.2  8.26  0.28
c 1437         11 55 24.91  10 12 05.60 PGC 4001590               3164   2  0.39 -17.15  8.32    ---  2.00  3172   2 114  147  4.16 0.22  18.0   32.0  9.30  0.98
c 1438 C3      11 55 28.70  11 58 06.10 NGC 3968                  6360   2  1.54 -21.83 11.17 -12.23  2.59  6387   1 498  526 16.32 0.54  21.9   46.0 10.51 -0.66
c 1439         11 55 35.13  25 53 22.00 IC 0746                   5027   4  0.85 -19.92  9.83 -09.88  4.29  5028   6 273  302  4.68 0.68   6.3   10.8  9.76 -0.08
c 1440         11 55 37.10  56 15 11.10 2MASX J11553712+5615114    949   2  0.58 -15.10  7.65 -09.61  3.20   951   8 121  146  1.34 0.36   4.7    6.3  7.76  0.11
c 1441 U       11 55 54.90  40 55 18.50 ASK 497175                1108   2 -1.07 -13.75  6.92 -10.61  3.42  1098   7  56   96  1.48 0.31   7.6    9.6  7.93  1.02
c 1443 C3      11 56 10.30  60 31 21.10 NGC 3978                  9945   3  1.49 -22.51 11.21 -10.53  7.61  9941  15 162  210  4.57 0.99   4.2    7.6 10.34 -0.88
c 1444 NRPF    11 56 13.52  58 11 57.20 UGC 6912                  1303   2 -4.42 -15.63   ---    ---  5.48  1341   2 101  135 11.00 0.59  21.7   33.1  8.98  8.98
c 1445         11 56 28.10  55 07 30.80 NGC 3982                  1113   4  1.11 -18.98  9.70 -10.32  4.82  1108   2 215  248 15.52 0.70  17.8   36.4  8.96 -0.73
c 1447         11 56 41.70  48 20 17.80 NGC 3985                   961   3  0.83 -15.75  7.70 -09.27  5.12   956   5 136  192 10.40 0.66  14.9   28.8  8.66  0.96
c 1448         11 56 55.40  57 30 47.40 UGC 6926                  1081   4  0.52 -15.35  7.78 -09.94  3.47  1075   5 142  177  4.26 0.43   9.7   17.1  8.38  0.60
c 1451         11 57 08.49  30 23 32.20 UGC 6927                  3299   2  1.31 -19.52 10.19 -12.14  2.49  3319   6 220  243  1.74 0.36   4.9    7.7  8.97 -1.23
c 1452 NF      11 57 12.40 -02 41 11.30 ASK 11763                 1394   2  0.10 -14.69   ---    ---  2.65  1392   3  40   62  0.94 0.19   8.7    9.3  7.94  7.94
c 1454 F       11 57 24.60  57 55 33.90 UGC 6931                  1201   1  0.34 -16.84  6.14 -08.57  3.57  1191   2 106  132  5.60 0.38  15.0   25.2  8.58  2.44
c 1455         11 57 25.70  39 45 39.10 KUG 1154+400              1053   2  0.52 -16.00  7.98 -09.57  2.12  1039   1  44   63  1.65 0.16  17.2   19.4  7.93 -0.05
c 1457 C1      11 57 36.90  32 16 39.40 NGC 3994                  3081   3  1.64 -19.70 10.45 -10.47  2.07  3221   2 162  263 23.55 0.31  61.5  147.2 10.07 -0.37
c 1459 C1      11 57 44.10  32 17 38.60 NGC 3995                  3323   2  0.57 -19.81  9.83 -09.40  3.72  3271   3 140  218 20.98 0.51  38.5   78.6 10.03  0.20
c 1460 NC1ZP   11 57 47.60  53 14 04.10 UGC 6940                  1110   2  0.26 -15.12  7.32    ---  4.38  1027  19 201  452 14.92 0.86  19.1   39.9  8.77  1.46
c 1463         11 58 23.80 -02 16 38.50 UGC 6958                  5897   4  1.45 -22.40 10.88 -11.95  2.33  5903  23 186  274  2.23 0.35   5.4   11.5  9.57 -1.31
c 1464 F       11 58 34.30  53 20 43.70 ASK 186426                1193  39  0.92 -14.01   ---    ---  3.77  1120   6 109  131  1.55 0.40   4.8    6.5  7.97  7.97
c 1465 NRF     11 58 37.90  47 15 41.30 NGC 4010                   918   3  1.38 -17.32   ---    ---  3.12   910   1 238  279 21.93 0.48  30.9   75.6  8.94  8.94
c 1466         11 58 45.67  27 27 08.70 NGC 4017                  3448   3  1.20 -19.97  9.96 -10.11  2.95  3451   2 256  297 18.47 0.47  28.2   64.4 10.03  0.06
c 1468         11 58 56.19  31 25 10.80 ASK 527351                3021   4  0.73 -16.79  8.55 -10.02  1.98  3028   9  60   86  0.48 0.17   4.1    5.1  8.33 -0.23
c 1469         11 59 00.70  04 40 10.70 ASK 172529                1607   2  0.49 -15.23  7.59 -09.34  1.53  1608  28  50  138  0.44 0.17   4.6    6.7  7.74  0.15
c 1470 R       11 59 09.40  52 42 27.30 UGC 6983                  1081   3  0.60 -17.45  8.78    ---  7.68  1077   1 174  191 19.57 0.98  16.0   32.1  9.04  0.26
c 1471         11 59 10.20  37 47 36.20 NGC 4025                  3223   2  0.75 -18.91  9.23 -09.94  2.63  3216   2 182  207  6.95 0.35  18.1   32.3  9.54  0.31
c 1472         11 59 10.30 -02 35 27.20 UGC 6978                  1544   8  0.77 -16.07  7.87 -10.20  3.06  1544   2 113  135  3.83 0.33  11.7   19.5  8.64  0.77
c 1474 NZ      11 59 33.80  13 53 13.90 KUG 1156+141              1447  35  0.48 -16.74   ---    ---  2.72  1445   2  54   87  3.24 0.24  19.4   26.8  8.51  8.51
c 1475 C1      11 59 43.30  53 36 38.90 PGC 2445913               1132   5  0.49 -14.04  7.32 -10.20  3.65  1131  35  62  139  0.68 0.40   3.2    3.9  7.62  0.30
c 1479 N       11 59 57.70  49 33 49.80 2MASX J11595776+4933501   1124   2  0.73 -15.68  7.85    ---  3.99  1135   4  74   91  1.68 0.35   5.5    8.1  8.02  0.17
c 1481 NRF     12 00 23.10 -01 05 51.70 NGC 4030                  1481   4  1.49 -21.71   ---    ---  2.83  1459   1 335  367 30.95 0.50  38.7   99.1  9.50  9.50
c 1482         12 00 47.40 -03 25 12.30 PGC 157245                1492   1  0.42 -15.73  7.52 -09.20  2.67  1501  15 109  214  2.60 0.36  10.4   15.4  8.45  0.93
c 1483         12 01 10.50  14 06 13.50 NGC 4019                  1536   2  0.49 -17.76  9.18 -09.93  2.72  1504   2 195  221  7.67 0.37  18.7   33.5  8.92 -0.25
c 1484 F       12 01 10.40 -01 17 41.50 UGC 7000                  1495   2  0.62 -18.28  7.45    ---  2.13  1489   1  87  116  5.77 0.21  31.3   48.2  8.79  1.34
c 1485         12 01 22.30  02 11 08.30 SHOC357                    974   1 -0.61 -13.11  6.09 -08.15  2.24   974   2  34   49  0.66 0.15   8.4    8.3  7.48  1.39
c 1486         12 01 23.70  13 24 03.60 NGC 4037                   928   2  0.92 -17.14  8.80 -10.20  2.68   926   1  89  105  2.94 0.26  13.3   19.2  8.08 -0.72
c 1488 C1      12 01 44.30  62 19 47.00 UGC 7009                  1126   2  0.56 -16.80  8.24 -09.38  4.49  1191   9 192  328 15.66 0.75  21.8   41.7  9.07  0.82
c 1489 NF      12 01 44.20  05 49 17.00 CGCG 041-023              1340   1  0.74 -16.42   ---    ---  2.17  1340   3  69  100  1.86 0.20  13.7   17.0  8.21  8.21
